timepix_measurement_id,timepix_file,timepix_trigger_file,timepix_start_unix,timepix_start_utc,timepix_trigger_end_unix,timepix_trigger_end_utc,tdaq_run_number,tdaq_root_file,tdaq_start_unix,tdaq_start_utc,tdaq_end_unix,tdaq_end_utc,tdaq_elapsed_seconds,tdaq_scaler_branch,tdaq_scaler_wraps,tdaq_entries,match_method,overlap_seconds,timepix_start_minus_tdaq_start_seconds
2807,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2807.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2807_trigger.txt,1787389205.094000,2026-08-22T09:00:05.094000+00:00,1787389251.578624,2026-08-22T09:00:51.578624+00:00,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,overlap,46.484624,2047.094000
2808,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2808.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2808_trigger.txt,1787389266.305000,2026-08-22T09:01:06.305000+00:00,1787389309.176393,2026-08-22T09:01:49.176393+00:00,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,overlap,42.871392,2108.305000
2809,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2809.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2809_trigger.txt,1787389327.516000,2026-08-22T09:02:07.516000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2169.516000
2810,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2810.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2810_trigger.txt,1787389388.730000,2026-08-22T09:03:08.730000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2230.730000
2811,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2811.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2811_trigger.txt,1787389449.942000,2026-08-22T09:04:09.942000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2291.942000
2812,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2812.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2812_trigger.txt,1787389511.154000,2026-08-22T09:05:11.154000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2353.154000
2813,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2813.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2813_trigger.txt,1787389572.364000,2026-08-22T09:06:12.364000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2414.364000
2814,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2814.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2814_trigger.txt,1787389633.576000,2026-08-22T09:07:13.576000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2475.576000
2815,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2815.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2815_trigger.txt,1787389694.787000,2026-08-22T09:08:14.787000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2536.787000
2816,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2816.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2816_trigger.txt,1787389755.998000,2026-08-22T09:09:15.998000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2597.998000
2817,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2817.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2817_trigger.txt,1787389817.209000,2026-08-22T09:10:17.209000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2659.209000
2818,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2818.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2818_trigger.txt,1787389878.422000,2026-08-22T09:11:18.422000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2720.422000
2819,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2819.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2819_trigger.txt,1787389939.634000,2026-08-22T09:12:19.634000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2781.634000
2820,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2820.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2820_trigger.txt,1787390000.845000,2026-08-22T09:13:20.845000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2842.845000
2821,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2821.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2821_trigger.txt,1787390062.061000,2026-08-22T09:14:22.061000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2904.061000
2822,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2822.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2822_trigger.txt,1787390123.272000,2026-08-22T09:15:23.272000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,2965.272000
2823,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2823.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2823_trigger.txt,1787390184.485000,2026-08-22T09:16:24.485000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,3026.485000
2824,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2824.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2824_trigger.txt,1787390245.696000,2026-08-22T09:17:25.696000+00:00,,,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,timepix_start_inside_tdaq,0.000000,3087.696000
2825,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2825.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2825_trigger.txt,1787390306.906000,2026-08-22T09:18:26.906000+00:00,1787390345.962618,2026-08-22T09:19:05.962618+00:00,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,overlap,39.056618,3148.906000
2826,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2826.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2826_trigger.txt,1787390368.117000,2026-08-22T09:19:28.117000+00:00,1787390403.568410,2026-08-22T09:20:03.568410+00:00,1787387158,/Users/berare/BL4S/TDAQ_stateofArt/1787387158.root,1787387158.000000,2026-08-22T08:25:58+00:00,1787393257.340000,2026-08-22T10:07:37.340000+00:00,6099.340000,Scaler0_ch15,1,61340,overlap,35.451410,3210.117000
2827,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2827.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2827_trigger.txt,1787390429.327000,2026-08-22T09:20:29.327000+00:00,1787390461.158610,2026-08-22T09:21:01.158610+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,0.000000,-133.673000
2828,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2828.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2828_trigger.txt,1787390490.538000,2026-08-22T09:21:30.538000+00:00,1787390547.568325,2026-08-22T09:22:27.568325+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,0.000000,-72.462000
2829,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2829.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2829_trigger.txt,1787390551.754000,2026-08-22T09:22:31.754000+00:00,1787390605.164200,2026-08-22T09:23:25.164200+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,42.164200,-11.246000
2830,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2830.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2830_trigger.txt,1787390612.966000,2026-08-22T09:23:32.966000+00:00,1787390662.759893,2026-08-22T09:24:22.759893+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,49.793893,49.966000
2831,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2831.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2831_trigger.txt,1787390674.179000,2026-08-22T09:24:34.179000+00:00,1787390720.353382,2026-08-22T09:25:20.353382+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,46.174382,111.179000
2832,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2832.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2832_trigger.txt,1787390735.391000,2026-08-22T09:25:35.391000+00:00,1787390777.963823,2026-08-22T09:26:17.963823+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,near_tdaq_start,42.572823,172.391000
2833,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2833.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2833_trigger.txt,1787390796.602000,2026-08-22T09:26:36.602000+00:00,1787390835.540899,2026-08-22T09:27:15.540899+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,38.938899,233.602000
2834,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2834.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2834_trigger.txt,1787390857.816000,2026-08-22T09:27:37.816000+00:00,1787390893.167667,2026-08-22T09:28:13.167667+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,35.351667,294.816000
2835,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2835.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2835_trigger.txt,1787390919.026000,2026-08-22T09:28:39.026000+00:00,1787390950.775831,2026-08-22T09:29:10.775831+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,31.749831,356.026000
2836,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2836.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2836_trigger.txt,1787390980.239000,2026-08-22T09:29:40.239000+00:00,1787391037.151100,2026-08-22T09:30:37.151100+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,56.912100,417.239000
2837,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2837.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2837_trigger.txt,1787391041.450000,2026-08-22T09:30:41.450000+00:00,1787391094.762151,2026-08-22T09:31:34.762151+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,53.312151,478.450000
2838,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2838.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2838_trigger.txt,1787391102.664000,2026-08-22T09:31:42.664000+00:00,1787391152.357762,2026-08-22T09:32:32.357762+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,49.693762,539.664000
2839,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2839.txt,/Users/berare/BL4S/TDAQ_stateofArt/dataTimePix/measurement_2839_trigger.txt,1787391163.875000,2026-08-22T09:32:43.875000+00:00,1787391209.973826,2026-08-22T09:33:29.973826+00:00,1787390563,/Users/berare/BL4S/TDAQ_stateofArt/1787390563.root,1787390563.000000,2026-08-22T09:22:43+00:00,1787427087.900000,2026-08-22T19:31:27.900000+00:00,36524.900000,Scaler0_ch15,8,402046,overlap,46.098826,600.875000
